Year,Name,Rank,Genre,Publisher,NA_Sales
2011.0,Champion Jockey: G1 Jockey & Gallop Racer,7392,Sports,Tecmo Koei,0.11
2015.0,Chaos;Child,12935,Adventure,5pb,0.0
2010.0,Chaos;Head - Love Chu*Chu!,13687,Adventure,5pb,0.0
2009.0,Chaos;Head Noah,13988,Adventure,5pb,0.0
2009.0,Chaotic: Shadow Warriors,7815,Action,Activision,0.64
2005.0,Charlie and the Chocolate Factory,5348,Adventure,Global Star,0.6100000000000001
2002.0,Chessmaster,4952,Misc,Ubisoft,0.32
2007.0,Chessmaster: The Art of Learning,8637,Misc,Ubisoft,0.22999999999999998
2010.0,Chevrolet Camaro: Wild Ride,12447,Racing,Storm City Games,0.08
2009.0,Chicken Blaster,5473,Shooter,Zushi Games,0.35
2005.0,Chicken Shoot,5243,Action,Zoo Digital Publishing,0.49
2011.0,Child of Eden,4444,Shooter,Ubisoft,0.37
2014.0,Child of Light,10408,Role-Playing,Ubisoft,0.0
1995.0,Chrono Trigger,690,Role-Playing,Square Enix,0.97
2008.0,Chrysler Classic Racing,12251,Racing,Zoo Games,0.08
2010.0,Chuck E. Cheese's Party Games,8141,Misc,UFO Interactive,0.33
2006.0,Clannad,13780,Adventure,Interchannel,0.0
2010.0,Clash of Elementalists,4184,Action,Level 5,0.0
2010.0,Clash of the Titans,5554,Action,Namco Bandai Games,0.16999999999999998
1993.0,Classic Road,10261,Sports,Victor Interactive,0.0
2007.0,Clive Barker's Jericho,5678,Shooter,Codemasters,0.45000000000000007
2009.0,Cloudy With a Chance of Meatballs,7168,Platform,Ubisoft,0.54
2010.0,Clover no Kuni no Alice: Wonderful Wonder World,14925,Adventure,Prototype,0.0
2004.0,Cocoto Kart Racer,12458,Racing,Big Ben Interactive,0.1
2008.0,Code Geass: Hangyaku no Lelouch - Lost Colors,11877,Adventure,Namco Bandai Games,0.0
2007.0,Code Lyoko: Quest for Infinity,10698,Action,Game Factory,0.1
2005.0,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,10619,Platform,Global Star,0.09999999999999999
2005.0,Cold Fear,10099,Action,Ubisoft,0.11
2003.0,Colin McRae Rally 04,2198,Racing,Codemasters,0.09
2000.0,Colin McRae Rally 2.0,2284,Racing,Codemasters,0.04
2004.0,Colin McRae Rally 2005,13268,Racing,Codemasters,0.04
2002.0,Colin McRae Rally 3,1389,Racing,Codemasters,0.06
2005.0,College Hoops 2K6,9834,Sports,Take-Two Interactive,0.18
2006.0,College Hoops 2K7,7340,Sports,Take-Two Interactive,0.36
2007.0,College Hoops 2K8,5320,Sports,Take-Two Interactive,0.46
1996.0,Command & Conquer,4866,Strategy,Nintendo,0.44
2008.0,Command & Conquer 3: Kane's Wrath,6792,Strategy,Electronic Arts,0.16
2007.0,Command & Conquer 3: Tiberium Wars,4532,Strategy,Electronic Arts,0.35
1996.0,Command & Conquer: Red Alert,512,Strategy,Virgin Interactive,1.6
2008.0,Command & Conquer: Red Alert 3,3042,Strategy,Electronic Arts,0.19
1986.0,Commando,1793,Action,Activision,1.15
2002.0,Commandos 2: Men of Courage,8139,Strategy,Eidos Interactive,0.14
2006.0,Commandos: Strike Force,12545,Shooter,Eidos Interactive,0.05
2007.0,Conan,5362,Action,THQ,0.29000000000000004
2013.0,Conception II: Children of the Seven Stars,7798,Role-Playing,Screenlife,0.22
2008.0,Condemned 2: Bloodshot,3209,Action,Sega,0.55
2008.0,Conflict: Denied Ops,7750,Shooter,Eidos Interactive,0.13
2002.0,Conflict: Desert Storm,1184,Shooter,Gotham Games,1.52
2003.0,Conflict: Desert Storm II - Back to Bagdhad,2681,Shooter,SCi,0.62
2005.0,Conflict: Global Terror,7887,Shooter,Eidos Interactive,0.16999999999999998
2004.0,Conflict: Vietnam,3771,Shooter,SCi,0.43000000000000005
2005.0,Constantine,10279,Action,SCi,0.09
2000.0,Cool Boarders 2001,4697,Sports,Sony Computer Entertainment,0.39
2009.0,Coraline,10093,Action,D3Publisher,0.15
2010.0,Corpse Party: Blood Covered - Repeated Fear,13144,Adventure,5pb,0.0
2003.0,Corvette,1481,Racing,TDK Mediactive,1.03
2009.0,Countdown: The Game,8797,Puzzle,Mindscape,0.0
2004.0,Crash 'N' Burn,7325,Racing,Eidos Interactive,0.18
2001.0,Crash Bandicoot: The Wrath of Cortex,168,Platform,Universal Interactive,3.12
2003.0,Crash Nitro Kart,874,Racing,Vivendi Games,1.51
2005.0,Crash Tag Team Racing,3703,Racing,Vivendi Games,0.64
2007.0,Crash of the Titans,3140,Action,Vivendi Games,1.6800000000000002
2008.0,Crash: Mind Over Mutant,3970,Platform,Vivendi Games,1.3299999999999998
2004.0,Crash: Twinsanity,3142,Platform,Vivendi Games,0.43
2008.0,Crazy Machines,14070,Puzzle,DTP Entertainment,0.01
2000.0,Crazy Taxi,609,Racing,Acclaim Entertainment,2.59
2010.0,Create,6453,Action,Electronic Arts,0.47
2010.0,Criminal Girls: Invite Only,10140,Role-Playing,Nippon Ichi Software,0.04
2003.0,"Crouching Tiger, Hidden Dragon",9509,Action,Ubisoft,0.09
2011.0,Crysis 2,1452,Action,Electronic Arts,1.31
2013.0,Crysis 3,2264,Shooter,Electronic Arts,0.9400000000000001
2002.0,Culdcept,8680,Misc,Nintendo,0.01
2006.0,Curious George,8502,Action,Namco Bandai Games,0.31
1998.0,CyberTiger,3393,Sports,Electronic Arts,0.38
2011.0,DC Universe Online,3844,Role-Playing,Sony Online Entertainment,0.51
2009.0,DJ Hero,1957,Misc,Activision,1.55
2010.0,DJ Hero 2,2512,Misc,Activision,1.6
2003.0,Dakar 2: The World's Ultimate Rally,14726,Racing,Acclaim Entertainment,0.04
2009.0,Damnation,11004,Shooter,Codemasters,0.13
2010.0,Dance on Broadway,1972,Misc,Ubisoft,0.32
2010.0,DanceDanceRevolution,5249,Simulation,Konami Digital Entertainment,0.49
2007.0,Dancing With The Stars,6842,Misc,Activision,0.3
2010.0,Dancing on Ice,10451,Sports,Ghostlight,0.0
2008.0,Dancing with the Stars: We Dance!,4911,Misc,Activision,0.72
2012.0,Danganronpa 2: Goodbye Despair,6461,Misc,Nippon Ichi Software,0.13
2010.0,Dante's Inferno,1889,Action,Electronic Arts,1.3900000000000001
2008.0,Dark Sector,4101,Shooter,D3Publisher,0.45
2011.0,Dark Souls,813,Role-Playing,Namco Bandai Games,1.3900000000000001
2014.0,Dark Souls II,1487,Role-Playing,Namco Bandai Games,1.29
2016.0,Dark Souls III,1191,Role-Playing,Namco Bandai Games,0.8099999999999999
2001.0,Dark Summit,7315,Sports,THQ,0.23
2010.0,Dark Void,5232,Action,Capcom,0.37
2010.0,Darksiders,1944,Action,THQ,0.75
2012.0,Darksiders II,2414,Action,Nordic Games,1.02
2005.0,Darkwatch,5626,Shooter,Ubisoft,0.32
2006.0,Dave Mirra BMX Challenge,11914,Sports,505 Games,0.12
2001.0,Dave Mirra Freestyle BMX 2,1412,Sports,Acclaim Entertainment,1.17
2009.0,Dawn of Discovery,4938,Simulation,Ubisoft,0.2
2011.0,Dead Island,657,Action,Deep Silver,2.68
2016.0,Dead Island Definitive Collection,9995,Action,Deep Silver,0.04
2013.0,Dead Island: Riptide,2618,Action,Deep Silver,0.7
2006.0,Dead Rising,794,Action,Capcom,1.17
2010.0,Dead Rising 2,1265,Action,Capcom,1.28
2011.0,Dead Rising 2: Off the Record,5560,Action,Capcom,0.32
2008.0,Dead Space,842,Action,Electronic Arts,1.94
2011.0,Dead Space 2,1230,Shooter,Electronic Arts,1.7999999999999998
2013.0,Dead Space 3,2077,Action,Electronic Arts,1.08
1997.0,Dead or Alive,6190,Fighting,Sony Computer Entertainment,0.09
2000.0,Dead or Alive 2,2060,Fighting,Acclaim Entertainment,0.3
2012.0,Dead or Alive 5,3127,Fighting,Tecmo Koei,0.55
2002.0,Dead to Rights,1434,Shooter,Electronic Arts,1.32
2005.0,Dead to Rights II,7589,Shooter,Electronic Arts,0.18
2010.0,Dead to Rights: Retribution,6153,Shooter,Namco Bandai Games,0.21000000000000002
2010.0,Deadliest Catch: Sea of Chaos,9705,Sports,Crave Entertainment,0.28
2012.0,Deadliest Warrior: Ancient Combat,13695,Fighting,Cloud Imperium Games Corporation,0.08
2010.0,Deadly Premonition,6402,Action,Rising Star Games,0.26
2013.0,Deadpool,4166,Action,Activision,0.7000000000000001
2006.0,Deal or No Deal,1045,Misc,Focus Home Interactive,2.37
2014.0,Deception IV: Blood Ties,9003,Action,Tecmo Koei,0.05
2011.0,Deepak Chopra's Leela,9318,Misc,THQ,0.18
2009.0,Deer Drive,2712,Sports,Big Ben Interactive,1.08
2007.0,Def Jam Icon,4546,Action,Electronic Arts,0.45999999999999996
2010.0,Def Jam Rapstar,5300,Misc,Konami Digital Entertainment,0.81
2003.0,Def Jam Vendetta,878,Fighting,Electronic Arts,1.14
2004.0,Def Jam: Fight for NY,995,Fighting,Electronic Arts,1.03
1980.0,Defender,1971,Misc,Atari,1.34
2008.0,Defendin' De Penguin,12886,Strategy,Zushi Games,0.07
2013.0,Defiance,3531,Shooter,Trion Worlds,0.71
2005.0,Delta Force: Black Hawk Down,4291,Shooter,NovaLogic,0.47
2014.0,Dengeki Bunko Fighting Climax,8086,Fighting,Sega,0.13
1997.0,Derby Stallion,793,Sports,ASCII Entertainment,0.0
2010.0,Despicable Me: The Game,5544,Platform,D3Publisher,0.29000000000000004
2014.0,Destiny,155,Shooter,Activision,6.59
2016.0,Destiny: The Collection,12525,Shooter,Activision,0.02
2015.0,Destiny: The Taken King,907,Shooter,Activision,1.97
2005.0,Destroy All Humans!,2209,Shooter,THQ,1.12
2008.0,Destroy All Humans! Path of the Furon,9423,Action,THQ,0.08
1995.0,Detana TwinBee Yahho! Deluxe Pack,9642,Shooter,Konami Digital Entertainment,0.0
2012.0,Detective Conan: Prelude from the Past,13130,Action,Namco Bandai Games,0.0
2011.0,Deus Ex: Human Revolution,1394,Shooter,Square Enix,1.57
2016.0,Deus Ex: Mankind Divided,5501,Role-Playing,Square Enix,0.18
2008.0,Devil May Cry 4,1164,Action,Capcom,1.39
2012.0,Devil May Cry HD Collection,2458,Action,Capcom,0.7
2007.0,DiRT,1945,Racing,Codemasters,0.54
2009.0,DiRT 2,2054,Racing,Codemasters,0.8500000000000001
2011.0,DiRT 3,1910,Racing,Codemasters,0.5
2016.0,DiRT Rally,5635,Racing,Codemasters,0.06
2012.0,DiRT Showdown,6896,Racing,Codemasters,0.1
1996.0,Diablo,1161,Role-Playing,Activision,0.3
2012.0,Diablo III,182,Role-Playing,Activision,4.87
2013.0,Diabolik Lovers: More Blood,14205,Adventure,Idea Factory,0.0
1982.0,Dig Dug,1117,Puzzle,Atari,1.52
2014.0,Digimon All-Star Rumble,10660,Fighting,Namco Bandai Games,0.1
2004.0,Digimon Rumble Arena 2,10900,Fighting,Atari,0.09
2015.0,Digimon Story: Cyber Sleuth,8393,Role-Playing,Namco Bandai Games,0.0
2005.0,Digimon World 4,8756,Role-Playing,Atari,0.17
2007.0,Diner Dash: Sizzle & Serve,4851,Puzzle,Eidos Interactive,0.45
2011.0,Disgaea 4: A Promise Unforgotten,3489,Role-Playing,Nippon Ichi Software,0.31
2012.0,Dishonored,1033,Action,Bethesda Softworks,2.2300000000000004
2013.0,Disney Infinity,1031,Action,Disney Interactive Studios,3.13
2014.0,Disney Infinity 2.0: Marvel Super Heroes,1826,Action,Disney Interactive Studios,1.94
2015.0,Disney Infinity 3.0,2981,Action,Disney Interactive Studios,0.9199999999999999
2014.0,Disney Planes Fire & Rescue,10807,Action,Disney Interactive Studios,0.02
2007.0,Disney Princess: Enchanted Journey,1410,Adventure,Disney Interactive Studios,1.35
2011.0,Disney Princess: Enchanting Storybooks,4743,Misc,THQ,0.34
2008.0,Disney Sing It,1673,Misc,Disney Interactive Studios,1.6800000000000002
2008.0,Disney Sing It! High School Musical 3: Senior Year,3366,Misc,Disney Interactive Studios,0.5800000000000001
2010.0,Disney Sing It: Family Hits,3293,Misc,Disney Interactive Studios,0.5
2010.0,Disney Sing It: Party Hits,3126,Misc,Disney Interactive Studios,0.6
2009.0,Disney Sing It: Pop Hits,1268,Misc,Disney Interactive Studios,1.35
2002.0,Disney Sports Football,15351,Sports,Konami Digital Entertainment,0.02
2002.0,Disney Sports Skateboarding,11935,Sports,Konami Digital Entertainment,0.1
2002.0,Disney Sports Soccer,14281,Sports,Konami Digital Entertainment,0.05
2008.0,Disney TH!NK Fast: The Ultimate Trivia Showdown,3326,Misc,Disney Interactive Studios,0.45
2010.0,Disney Tangled,1994,Action,Disney Interactive Studios,1.0499999999999998
2011.0,Disney Universe,1935,Action,Disney Interactive Studios,1.3399999999999999
1993.0,Disney's Aladdin,1011,Platform,Capcom,0.96
2001.0,Disney's Atlantis: The Lost Empire,8277,Platform,Sony Computer Entertainment,0.19
2005.0,Disney's Chicken Little,2941,Platform,Disney Interactive Studios,1.1300000000000001
2000.0,Disney's Donald Duck: Goin' Quackers,8941,Platform,Ubisoft,0.22999999999999998
1988.0,Disney's DuckTales,1091,Platform,Capcom,1.73
2003.0,Disney's Extreme Skate Adventure,5655,Sports,Activision,0.53
2007.0,Disney's Meet the Robinsons,7950,Action,Disney Interactive Studios,0.29000000000000004
2002.0,Disney's PK: Out of the Shadows,9708,Platform,Ubisoft,0.1
2002.0,Disney's Party,12170,Misc,Electronic Arts,0.09
2013.0,Disney's Planes,6771,Simulation,Disney Interactive Studios,0.4
2001.0,Disney's Tarzan Untamed,4770,Platform,Ubisoft,0.34
2003.0,Disney's The Haunted Mansion,5236,Platform,Take-Two Interactive,0.33
1994.0,Disney's The Lion King,970,Platform,Virgin Interactive,2.23
2002.0,Disney's Treasure Planet,5479,Action,Sony Computer Entertainment,0.36
2005.0,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,9437,Platform,Ubisoft,0.2
2009.0,Diva Girls: Divas on Ice,11264,Sports,505 Games,0.12000000000000001
2009.0,Divinity II: Ego Draconis,6897,Role-Playing,DTP Entertainment,0.19
2014.0,Divinity: Original Sin,6293,Role-Playing,Focus Home Interactive,0.13
2013.0,DmC: Devil May Cry,2520,Action,Capcom,0.7
2009.0,Dodge Racing: Charger vs Challenger,9840,Racing,Zushi Games,0.14
2004.0,Dogz,3199,Simulation,Ubisoft,0.96
2007.0,Dokapon Kingdom,9345,Role-Playing,Sting,0.16999999999999998
2014.0,Don Bradman Cricket 14,9918,Sports,Tru Blu Entertainment,0.01
2009.0,Don King Boxing,6435,Sports,Take-Two Interactive,0.2
1981.0,Donkey Kong,456,Platform,Coleco,3.16
1994.0,Donkey Kong Country,72,Platform,Nintendo,6.6000000000000005
2010.0,Donkey Kong Country Returns,126,Platform,Nintendo,3.98
2004.0,Donkey Kong Jungle Beat,1462,Platform,Nintendo,0.84
1992.0,Doom,2636,Shooter,Activision,0.55
2016.0,Doom (2016),1391,Shooter,Bethesda Softworks,0.9400000000000001
2004.0,Doom 3,1461,Shooter,Activision,0.9
2012.0,Doom 3 BFG Edition,3438,Shooter,Bethesda Softworks,0.54
1994.0,Doom II: Hell on Earth,354,Shooter,Activision,2.0799999999999996
2008.0,Dora The Explorer: Dora Saves the Snow Princess,3542,Platform,Take-Two Interactive,0.96
2009.0,Dora the Explorer: Dora Saves the Crystal Kingdom,6387,Misc,Take-Two Interactive,0.29
2007.0,Dora the Explorer: Dora Saves the Mermaids,1958,Platform,Take-Two Interactive,1.03
2005.0,Dora the Explorer: Journey to the Purple Planet,6772,Adventure,Global Star,0.21
2010.0,Dora's Big Birthday Adventure,10147,Misc,Take-Two Interactive,0.2
1989.0,Dr. Mario,171,Puzzle,Nintendo,4.800000000000001
2002.0,Dr. Muto,8540,Platform,Midway Games,0.14
2003.0,Dr. Seuss' The Cat in the Hat,3604,Misc,Vivendi Games,0.35000000000000003
2011.0,Dragon Age II,1818,Action,Electronic Arts,1.35
2010.0,Dragon Age Origins: Awakening,4161,Role-Playing,Electronic Arts,0.5800000000000001
2014.0,Dragon Age: Inquisition,860,Role-Playing,Electronic Arts,2.2
2009.0,Dragon Age: Origins,600,Role-Playing,Electronic Arts,2.7199999999999998
2014.0,Dragon Ball Z: Battle of Z,5504,Fighting,Namco Bandai Games,0.11
2002.0,Dragon Ball Z: Budokai,451,Fighting,Atari,2.7
2003.0,Dragon Ball Z: Budokai 2,641,Fighting,Atari,1.8399999999999999
2006.0,Dragon Ball Z: Budokai Tenkaichi 2,2599,Fighting,Atari,0.9
2007.0,Dragon Ball Z: Budokai Tenkaichi 3,470,Fighting,Atari,1.48
2008.0,Dragon Ball Z: Burst Limit,2423,Fighting,Atari,0.45999999999999996
1995.0,Dragon Ball Z: Idainaru Dragon Ball Densetsu,7747,Fighting,Namco Bandai Games,0.0
2005.0,Dragon Ball Z: Sagas,4257,Fighting,Atari,0.72
2011.0,Dragon Ball Z: Ultimate Tenkaichi,3269,Fighting,Namco Bandai Games,0.66
2009.0,Dragon Ball: Raging Blast,2673,Fighting,Namco Bandai Games,0.73
2010.0,Dragon Ball: Raging Blast 2,2502,Fighting,Namco Bandai Games,0.9099999999999999
2015.0,Dragon Ball: XenoVerse,1979,Fighting,Namco Bandai Games,0.7899999999999999
2016.0,Dragon Quest Builders: Revive Alefgard,5931,Role-Playing,Square Enix,0.0
2016.0,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,6205,Action,Square Enix,0.0
2015.0,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,2864,Action,Square Enix,0.16
2001.0,Dragon Quest Monsters 2,1193,Role-Playing,Enix Corporation,0.0
1992.0,Dragon Quest V: Tenkuu no Hanayome,532,Role-Playing,Enix Corporation,0.0
2000.0,Dragon Quest VII: Warriors of Eden,243,Role-Playing,Enix Corporation,0.27
2004.0,Dragon Quest VIII: Journey of the Cursed King,181,Role-Playing,Square Enix,0.65
2012.0,Dragon Quest X,2156,Role-Playing,Square Enix,0.0
1992.0,Dragon Slayer: The Legend of Heroes,11642,Role-Playing,Epoch,0.0
1988.0,Dragon Warrior III,313,Role-Playing,Enix Corporation,0.1
2013.0,Dragon's Crown,3765,Role-Playing,Nippon Ichi Software,0.41000000000000003
2012.0,Dragon's Dogma,979,Role-Playing,Capcom,0.83
2015.0,Dragon's Dogma Online,11629,Role-Playing,Capcom,0.0
2002.0,Dragon's Lair 3D: Return to the Lair,12952,Platform,THQ,0.07
2009.0,Drawn to Life: The Next Chapter,2704,Puzzle,THQ,0.74
2009.0,Dream C Club,12228,Simulation,D3Publisher,0.0
2008.0,Dream Pinball 3D,9032,Misc,SouthPeak Games,0.13
2009.0,Dream Salon,7778,Misc,Zoo Digital Publishing,0.22999999999999998
2011.0,DreamWorks Super Star Kartz,8894,Racing,Activision,0.38
2009.0,Dreamworks Madagascar Kartz,4001,Racing,Activision,0.8699999999999999
2004.0,Driv3r,1617,Racing,Atari,0.98
2001.0,Driven,8726,Racing,BAM! Entertainment,0.16
2006.0,Driver: Parallel Lines,6182,Racing,Atari,0.18
2011.0,Driver: San Francisco,2119,Racing,Ubisoft,0.6
2002.0,Drome Racers,9613,Racing,Electronic Arts,0.1
2013.0,DuckTales: Remastered,12573,Action,Capcom,0.09
2011.0,Duke Nukem Forever,2471,Shooter,Take-Two Interactive,1.03
2011.0,Dunamis 15,15062,Adventure,5pb,0.0
2007.0,Dungeon Explorer: Warriors of Ancient Arts,12736,Role-Playing,Rising Star Games,0.060000000000000005
2011.0,Dungeon Siege III,4889,Role-Playing,Square Enix,0.45999999999999996
2013.0,Dungeon Travelers 2: The Royal Library & The Monster Seal,8076,Role-Playing,Aqua Plus,0.07
2015.0,Dying Light,1099,Action,Warner Bros. Interactive Entertainment,1.1700000000000002
1997.0,Dynasty Warriors,3905,Action,Tecmo Koei,0.27
2001.0,Dynasty Warriors 3,923,Action,THQ,0.5900000000000001
2003.0,Dynasty Warriors 4,785,Action,Tecmo Koei,0.75
2005.0,Dynasty Warriors 5,1397,Action,Tecmo Koei,0.27999999999999997
2006.0,Dynasty Warriors 5 Empires,5358,Action,Tecmo Koei,0.22
2007.0,Dynasty Warriors 6,2868,Action,Tecmo Koei,0.45
2009.0,Dynasty Warriors 6 Empires,5389,Action,Tecmo Koei,0.30000000000000004
2011.0,Dynasty Warriors 7,2266,Action,Tecmo Koei,0.41000000000000003
2013.0,Dynasty Warriors 8,3292,Action,Tecmo Koei,0.21
2014.0,Dynasty Warriors 8: Empires,8027,Action,Tecmo Koei,0.1
2013.0,Dynasty Warriors 8: Xtreme Legends,5878,Action,Tecmo Koei,0.15
2007.0,Dynasty Warriors Gundam,4134,Action,Namco Bandai Games,0.29000000000000004
2008.0,Dynasty Warriors: Gundam 2,4005,Action,Namco Bandai Games,0.2
2010.0,Dynasty Warriors: Gundam 3,3679,Action,Tecmo Koei,0.22
2013.0,Dynasty Warriors: Gundam Reborn,6996,Action,Namco Bandai Games,0.0
2009.0,Dynasty Warriors: Strikeforce,4312,Action,Tecmo Koei,0.27
2012.0,E.X. Troopers,11895,Shooter,Capcom,0.0
2007.0,EA Playground,1521,Sports,Electronic Arts,0.98
2010.0,EA Sports Active 2,1524,Sports,Electronic Arts,1.48
2010.0,EA Sports MMA,5041,Fighting,Electronic Arts,0.39
2014.0,EA Sports UFC,2014,Sports,Electronic Arts,0.76
2016.0,EA Sports UFC 2,2344,Sports,Electronic Arts,0.51
1999.0,ECW Hardcore Revolution,4105,Fighting,Acclaim Entertainment,0.45
2004.0,ESPN College Hoops 2K5,2475,Sports,Sega,0.7
2002.0,ESPN International Winter Sports 2002,12776,Sports,Konami Digital Entertainment,0.07
2004.0,ESPN MLB Baseball,7568,Sports,Sega,0.2
2002.0,ESPN MLS ExtraTime 2002,15404,Sports,Konami Digital Entertainment,0.03
2004.0,ESPN NBA 2K5,1160,Sports,Global Star,2.14
2002.0,ESPN NBA 2Night 2002,14150,Sports,Konami Digital Entertainment,0.03
2003.0,ESPN NBA Basketball,3744,Sports,Sega,0.46
2004.0,ESPN NFL 2K5,581,Sports,Sega,3.69
2003.0,ESPN NFL Football,3610,Sports,Sega,0.54
2001.0,ESPN NFL Primetime 2002,11308,Sports,Konami Digital Entertainment,0.05
2004.0,ESPN NHL 2K5,2373,Sports,Global Star,0.75
2003.0,ESPN NHL Hockey,7015,Sports,Sega,0.19
2000.0,ESPN Winter X Games: Snowboarding 2002,7449,Sports,Konami Digital Entertainment,0.12000000000000001
2001.0,ESPN X Games Skateboarding,5172,Sports,Konami Digital Entertainment,0.31
2013.0,Earth Defense Force 2025,5192,Shooter,D3Publisher,0.1
2011.0,Earth Defense Force 2: Invaders from Planet Space,9172,Action,D3Publisher,0.04
2011.0,Earth Defense Force: Insect Armageddon,7559,Shooter,D3Publisher,0.16
2009.0,Eat Lead: The Return of Matt Hazard,9439,Shooter,D3Publisher,0.19
2005.0,"Ed, Edd n Eddy: The Mis-Edventures",4768,Platform,Midway Games,0.63
2002.0,Egg Mania: Eggstreme Madness,14401,Puzzle,Kemco,0.04
2011.0,El Shaddai: Ascension of the Metatron,6092,Action,Ignition Entertainment,0.18
2005.0,Elf Bowling 1 & 2,14301,Sports,Ignition Entertainment,0.04
2010.0,Emergency 2012,11979,Simulation,Deep Silver,0.01
2006.0,Enchanted Arms,7504,Role-Playing,Ubisoft,0.33
2006.0,Enchanted Arms (JP sales),14011,Role-Playing,Ubisoft,0.0
2014.0,Enemy Front,12048,Shooter,City Interactive,0.03
